Row_Number,post_Description,TOXICITY,SEVERE_TOXICITY,INSULT,PROFANITY,THREAT,IDENTITY_ATTACK
38172,"Femi Falana (SAN) Addresses Nigerian Soldiers, Initially Sentenced To Death For Demanding Better Arms, Who Recently Regained Freedom After Serving Seven Year...",0.055521555,0.0038146973,0.016632931,0.029888187,0.04201601,0.036105253
38209,"Tucker Carlson said Simon & Schuster, the publisher of his new book, was ""disgusting"" in its cancellation of Sen. Josh Hawley's book.",0.3389984,0.0044441223,0.37733194,0.045419596,0.0072235605,0.011025362
38281,Tucker Carlson joins Brian Kilmeade to discuss his new book 'The Long Slide' and his 30 years in journalism. #FoxNewsListen to the full podcast: https://bit....,0.021549871,0.0014972687,0.010020891,0.018255826,0.00951496,0.0057346676
38286,The United States has made habit of losing regime change wars. Serious nations and responsible leaders learn from a loss. It's time to cut our losses and leave the hellscape wasteland that is Afghanis,0.3308965,0.014576134,0.24287975,0.19893537,0.045572113,0.2463217
38311,Quelque 900 pompiers luttent actuellement contre un feu de forêt très virulent.,1.2823764e-05,5.2154064e-07,0.0047131795,0.007467443,0.0051920614,1.0839216e-07
38324,"In January 2012 in New York City a group of activists led by Omoyele Sowore confronted Nigeria’s Minister of State for Foreign Affairs, Viola Onwuliri as she...",0.0036598654,0.00025749207,0.0057743657,0.009459821,0.005864255,0.002173624
38328,Sen. Josh Hawley (R-MO) on Monday took aim at President Biden for his role in the collapse of the Afghan government to the Taliban.,0.056758508,0.0020599365,0.023479814,0.014942379,0.01187109,0.028886627
38332,Rep. Matt Gaetz (R-FL) blasted President Joe Biden on Monday over his response to the chaos in Afghanistan.,0.03969839,0.0015544891,0.016024929,0.014771583,0.012492486,0.012943448
38336,"🚩🚩Double Red Flags🚩🚩 Flying on Okaloosa County Beaches due to Tropical Storm Fred impacts. Stay completely out of the water. Find watches, warnings and advisories at https://alertokaloosa.com/",0.034513097,0.0016593933,0.013592913,0.011048226,0.008919456,0.006511623
38347,"🌀Tropical Storm Fred ( Monday midday update) from Okaloosa County Public Safety, National Weather Service and National Hurricane Center.

Tropical Storm conditions are beginning now, surge warnings from Indian Pass to Yankee town 3-5 feet (East of our area), 1-3 feet for us (also diminishing since high tide has passed), 2-4” rain throughout the county which is a nice shift downward. Fred is expected to be a strong Tropical Storm at landfall. The threat of sustained tropical storm force winds is decreasing, but gusts to tropical storm force (mostly 25-35MPH) are certainly possible. 

◾Rain: 3-4"" of rain forecast

◾On the forecast track, the center of Fred should make landfall in the eastern Florida
Panhandle this afternoon or early this evening, and move over western Georgia on Tuesday.

◾Wind gusts of 25-35 possible beginning this afternoon through this early to mid this evening (mostly gusts)

◾Surf heights to build between 6-9 feet. 

◾Bridges: FDOT and local law enforcement consider closing bridges only when sustained winds reach 40 mph

National Hurricane Center 10 a.m. Fred information:
- LOCATION ABOUT 55 MI SW OF APALACHICOLA FLORIDA
- MAXIMUM SUSTAINED WINDS 60 MPH
- PRESENT MOVEMENT N OR 10 DEGREES AT 10 MPH
- MINIMUM CENTRAL PRESSURE 993 MB

Remember to stay tuned to local media. We'll provide regular updates. The following are great sources for weather news:
- weather.gov/mob
- https://www.nhc.noaa.gov/
- https://alertokaloosa.com/
- ALL EOC UPDATES: https://myokaloosa.com/eoc/home",0.050821137,0.002708435,0.019354604,0.015113175,0.012337137,0.008583503
38352,"Washington, D.C. — This morning, U.S. Congressman Matt Gaetz (FL-01) released the following statement on the recent events in Afghanistan: “Just as President Biden has failed our country on COVID, at the border and economically – he has failed in Afghanistan. Since he was on vacation, I don’...",0.06025757,0.0014686584,0.027730936,0.012482914,0.007624879,0.010211408
38362,"🌀TROPICAL STORM FRED UPDATE ( Monday 8:30 a.m.)🌀
Tropical Storm Fred has intensified and is tracking further east of Okaloosa County. This is again beneficial for Okaloosa and nudges tropical storm force wind probabilities and rainfall down a bit.

📌Data from an Air Force Reserve Hurricane Hunter aircraft indicate that Fred is intensifying this morning, and now has maximum sustained winds near 60 mph with an estimated minimum central pressure of 993 mb , according to the National Hurricane Center.

📌A Storm Surge Warning and Tropical Storm Warning is still in effect for the Panhandle to include all of Okaloosa County.

Bridges are currently open. FDOT and local law enforcement will make the decision to close them when/if winds exceed 39 mph.

ALL EOC UPDATES: https://myokaloosa.com/eoc/home

📌7:30 a.m. data from NHC:
LOCATION ABOUT 80 MI SSW OF APALACHICOLA FLORIDA
MAXIMUM SUSTAINED WINDS 60 MPH
PRESENT MOVEMENT N OR 10 DEGREES AT 10 MPH
MINIMUM CENTRAL PRESSURE 993 MB

Remember to stay tuned to local media. We'll provide regular updates. The following are great sources for weather news:
- weather.gov/mob
- https://www.nhc.noaa.gov/
- https://alertokaloosa.com/",0.04735767,0.0031089783,0.01640493,0.020100424,0.011456826,0.006474625
38383,"Communiqué de Marine Le Pen La chute de Kaboul et de l’Afghanistan, livrée par les Américains aux talibans, est un événement d’importance majeure. Cet effondrement du régime afghan en quelques semaines n’est pas sans rappeler la chute de Saïgon le 30 avril 1975 qui avait vu le déshonor...",0.06263174,0.004310608,0.06250052,0.010484599,0.0063108844,0.011099357
38414,"L'UE, dans un communiqué, a appelé le groupe islamiste à reprendre des discussions ""substantielles"" avec le gouvernement afghan, alors que les talibans viennent de prendre Hérat, la troisième ville du pays.",3.9759805e-05,3.2782555e-06,0.0047911094,0.007490861,0.0051911767,1.604204e-05
38428,Suspected bandits reportedly ambushed members of a religious group returning from Islamic New Year prayers in Bauchi State.,0.1460314,0.0059127808,0.054376744,0.05268429,0.077831104,0.10221587
38464,Tucker Carlson's book 'The Long Slide' will look at the evolution of media. #FoxNews #TheFiveSubscribe to Fox News! https://bit.ly/2vaBUvASWatch more Fox New...,0.029327808,0.0017642975,0.011122898,0.01764096,0.0100069,0.007547563
38467,"...CENTER OF FRED MOVING ALONG THE NORTHERN COAST OF CUBA...
...HEAVY RAINS CONTINUE OVER PORTIONS OF EASTERN CUBA...

A Tropical Storm Warning is in effect for...
* The Florida Keys west of Ocean Reef to the Dry Tortugas
* Florida Bay

A Tropical Storm Watch is in effect for...
* The Cuban provinces of Villa Clara, Sancti Spiritus, Ciego de Avila, and Camaguey
* The southwest coast of Florida from Englewood south and east to Ocean Reef

 Tropical storm conditions are possible in the watch area in Cuba through tonight.  Tropical storm conditions are expected in the warning area across the Florida Keys on Saturday. Tropical storm conditions are possible in the watch area in Florida beginning Saturday.

There will be a risk of isolated tornadoes beginning Saturday afternoon over parts of central and south Florida.

Interests in the Bahamas, elsewhere in Cuba, and the Florida Peninsula should monitor the progress of Fred.  Additional watches and warnings could be required for portions of these areas later today.  Interests in the Florida Panhandle should also monitor the progress of Fred. 

For storm information specific to your area in the United States, including possible inland watches and warnings, please monitor products issued by your local National Weather Service forecast office - www.weather.gov. For storm information specific to your area outside of the United States, please monitor products issued by your national meteorological service.

At 11 a.m. EDT, the center of Tropical Depression Fred was located about 70 miles (115 km) north-northwest of Camaguey, Cuba, and about 270 miles (430 km) east-southeast of Key West, Florida. Fred is moving toward the west-northwest near 12 mph (19 km/h), and this general motion is expected to continue today. A turn toward the northwest is expected tonight or Saturday.  On the forecast track, Fred is expected to move along or near the north 
coast of central Cuba through tonight, be near the Florida Keys on Saturday, and move near or west of the west coast of the Florida peninsula Saturday night and Sunday.

Maximum sustained winds are near 35 mph (55 km/h) with higher gusts. Little change in strength is expected today.  After that, slow strengthening is expected, and Fred could become a tropical storm again tonight or Saturday.

Fred is expected to produce the following rainfall amounts:
- Portions of Cuba...2 to 5 inches with isolated maximum totals of 8 inches. This rainfall may lead to scattered flash flooding.
- Across the Bahamas...1 to 3 inches, with isolated maximum totals of 5 inches.
- Today through Monday, 3 to 7 inches of rain is anticipated across the Keys, southern and central Florida north towards the Big Bend, with isolated maximum totals of 10 inches. Heavy rainfall could lead to areal, urban, and small stream flooding, and potentially worsen
ongoing minor to isolated moderate river flooding over northern Florida.
- From Sunday onward, heavy rain and flood impacts could extend into inland portions of the Southeast and into the southern and central Appalachians and Piedmont as Fred interacts with a front in the area.

The next complete advisory will be issued by NHC at 5 p.m. EDT with an intermediate advisory at 2 p.m. EDT - www.hurricanes.gov",0.06896287,0.0035095215,0.022577424,0.018392462,0.011922873,0.022992345
38483,"You can Pre-Register as a Voter Online, Schedule Appointments, Transfer to Another Polling Unit, Correct or Update Your Voters Record, Request for a PVC and Track Your Application Status",0.005340576,0.00040769577,0.006125868,0.0091609275,0.006084333,0.0011608078
38497,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
38506,"Le passe sanitaire, inefficace, inapplicable, liberticide, est en train de ruiner la saison estivale de milliers de restaurateurs. Nos maires refusent que leur Police municipale serve à fliquer les honnêtes citoyens en terrasse. Dans les villes RN, on respire !",0.18079062,0.0074005127,0.18355975,0.015113175,0.005974294,0.020681098
38530,Matt Gaetz slammed fellow lawmakers pushing to keep American troops in Afghanistan in a new podcast episode to be released Thursday.,0.062236045,0.002155304,0.020256994,0.019485557,0.02371728,0.014752249
38567,"Un décret publié mercredi 11 août instaure cette mesure de sécurité exigée par l’Union européenne. Longtemps repoussée, elle est fortement contestée par de nombreux motards.",0.0021362305,0.00011026859,0.006363369,0.007948275,0.005247713,0.00025320408
38597,"Le RN veut l’expulsion de tous les clandestins : signez notre pétition 👉🏻 https://rassemblementnational.fr/expulsons-les-clandestins/

Clandestin soumis à plusieurs obligations de quitter le territoire national, incendiaire de la cathédrale de Nantes, assassin d’un prêtre, Emmanuel Abayisenga n’avait rien à faire chez nous !

🔴 Expulser c’est protéger : signez notre pétition 👉🏻 https://rassemblementnational.fr/expulsons-les-clandestins/",0.3389984,0.18844056,0.40243408,0.06495911,0.03165977,0.2949366
38599,"I'm doing a #LiveSigning with Premiere Collectibles TOMORROW at 3pm ET / 12pm PT. 

Join me while I sign copies of my new book and answer questions submitted by book purchasers. 

Head over to PremiereCollectibles.com/thelongslide to get your autographed copy and ask me a question before it's too late! ",0.0076338826,0.0006723404,0.0065533705,0.010962827,0.0070034824,0.0020533812
38601,"I'm doing a #LiveSigning with Premiere Collectibles TOMORROW at 3pm ET / 12pm PT. 

Join me while I sign copies of my new book and answer questions submitted by book purchasers. 

Head over to PremiereCollectibles.com/thelongslide to get your autographed copy and ask me a question before it's too late! ",0.0076338826,0.0006723404,0.0065533705,0.010962827,0.0070034824,0.0020533812
38604,"I'm doing a #LiveSigning with Premiere Collectibles TOMORROW at 3pm ET / 12pm PT. 

Join me while I sign copies of my new book and answer questions submitted by book purchasers. 

Head over to PremiereCollectibles.com/thelongslide to get your autographed copy and ask me a question before it's too late! ",0.0076338826,0.0006723404,0.0065533705,0.010962827,0.0070034824,0.0020533812
38612,Rep Matt Gaetz comes on to discuss some bid issues in contemporary American politics,0.039462693,0.001411438,0.016708933,0.019075647,0.008712323,0.008657498
38679,"Pass sanitaire : les Français entrent en résidence surveillée Ce 9 août 2021 restera le jour où la France a basculé dans une impensable logique de restrictions des libertés publiques. Chacun se voit contraint, pour des actes de la vie courante, de présenter des justificatifs sanitaires et d....",0.054779384,0.0045204163,0.03511308,0.04266402,0.0057218517,0.008176526
38718,L'auteur présumé de cet acte est un ressortissant rwandais qui a reconnu avoir provoqué l'incendie de la cathédrale de Nantes en juillet 2020.,2.748826e-05,1.4901161e-07,0.0047366326,0.0074679772,0.0051914547,4.01051e-06
38755,"Les Bleus ont été sacrés en volley et en hand. En basket, les Français ont remporté l'argent et les Françaises, le bronze. La France a 32 médailles, dont 9 en or.",0.0065971822,0.00034093857,0.009089886,0.00815323,0.00521636,0.0011515582
38769,"Welcome to Firebrand with Matt Gaetz! In today’s season premiere, Congressman Matt Gaetz dismantles the Deep State’s attacks against him, slams Fox News under the control of RINO Ryan, and is joined b",0.11119666,0.002746582,0.035443626,0.019622196,0.020264024,0.010433395
38788,"Welcome to Firebrand with Matt Gaetz! In today’s season premiere, Congressman Matt Gaetz dismantles the Deep State’s attacks against him, slams Fox News under the control of RINO Ryan, and is joined b",0.11119666,0.002746582,0.035443626,0.019622196,0.020264024,0.010433395
38789,"Several weeks ago, Congressman Matt Gaetz and Congresswoman Marjorie Taylor Greene were in the state of California hosting several rallies across the state as part of their “America First” tour across America. After far-left activists were able to pressure the town of Riverside from allowing one...",0.016210219,0.00069618225,0.009906891,0.01041628,0.0067445673,0.0042917514
38829,Firebrand Congressman Matt Gaetz has released a new video/podcast with explosive details of the establishment plot against him which began with a New York Times hit piece published in March…,0.085582085,0.0025177002,0.024897853,0.026180768,0.015429466,0.017766917
38832,Matt Gaetz accused Paul Ryan of using his power at Fox Corporation to orchestrate Lou Dobb's ouster from Fox Business Network.,0.031684756,0.000910759,0.015036922,0.012517073,0.0083886795,0.0041067624
38839,"Rep. Matt Gaetz (R-FL) excoriated Fox News on Thursday for canceling Lou Dobbs, saying the network wasn't ""what it used to be"" since Paul Ryan joined its corporate board.",0.02920996,0.00096797943,0.015188923,0.0138151245,0.007624879,0.003607291
38851,"Les Sages ont validé jeudi l'extension du pass sanitaire et la vaccination obligatoire des soignants contre le Covid-19, mais censurent plusieurs dispositions du texte.",0.0006086686,1.899898e-05,0.005204362,0.0076269642,0.00519636,0.00010694693
38859,Real America's Voice News is your one stop news and entertainment network.,0.019477395,0.0009822845,0.010818896,0.012892825,0.0070552654,0.0036997858
38884,"U.S. Rep. Matt Gaetz visits Navarre restaurant, chats with customers",0.03592727,0.0015544891,0.014580919,0.017367685,0.007922632,0.006770608
38901,"Ibrahim Shekarau, a former governor of Kano state, has lost his five-month-old daughter. The five-month-old girl reportedly died on Monday...",0.04216247,0.0020217896,0.011274899,0.013473531,0.030969119,0.007806548
39017,"Plus de 700 migrants tentant de traverser la Méditerranée à bord d'embarcations de fortune ont été secourus durant le week-end, notamment au large de Malte et de la Libye, a annoncé dimanche l'ONG SOS Méditerranée. LIRE AUSSI : L'Ocean Viking porte s...",0.004115385,0.00037193298,0.007664877,0.0087339375,0.0052537816,0.0010128163
39085,Le témoignage d’un ambulancier indigne de nombreux internautes,0.034748793,0.00071525574,0.03158728,0.00952814,0.005377171,0.0012116798
39114,UPDATE on J6 detainees and the Deplorable Jail,0.16158698,0.0031089783,0.07840354,0.019212283,0.010343489,0.008842488
39117,"💥 Explosion des prix de l’essence : mettons fin au scandale de la TVA sur la TICPE, qui équivaut à une taxe… sur une taxe !

Il est temps de rendre du pouvoir d’achat aux automobilistes français, qui ne sont pas des vaches à lait 👉🏻 http://www.adhesions-rn.fr",0.07054565,0.0016403198,0.061451588,0.012926984,0.00534157,0.0052166977
39125,"Republican reps. Matt Gaetz and Marjorie Taylor Greene paid a visit to the DC Correctional Facility demanding answers regarding Jan. 6 prisoners, only to be locked out.",0.027560094,0.0009822845,0.011654901,0.011065305,0.010395273,0.0041992567
39146,The Biden Regime's Egghead Technocrats at the CDC aren't gonna like this!,0.29953843,0.00667572,0.2817503,0.08128801,0.0079873605,0.025002124
39149,"Two days after being denied entrance into the Department of Justice and then chased away by protestors, four ...",0.037105743,0.0012874603,0.012414906,0.010996987,0.013113883,0.0039402717
39169,"LIVE: Reps. Gaetz, Gosar, Gohmert, and MTG visit Jan 6th Pol. Prisoners Corrections Facility 7/29/21

Thursday, July 29 2021: Representatives Gaetz, Gosar, Gohmert, and MTG visit corrections facility where Jan 6th political prisoners are being held after   reports of inhumane treatment. The reps. will then follow the visit with a presser in D.C. at 1 P.M. EST.",0.021903414,0.0010442734,0.011578901,0.010638315,0.007573096,0.0037182847
39170,"Wow... Reps Gaetz, Greene, Gohmert, and Gosar have been locked out of the federal prison while trying to ask questions and evaluate the conditions!",0.034513097,0.000872612,0.017807651,0.010450439,0.0071847234,0.0029043318
39175,"Communiqué de l’In-nocence n° 2044
Sur le dépassement de la Terre

Après une légère amélioration l’an dernier, due à la pandémie, la consommation du monde reprend son cours normal. Et c’est de nouveau à la fin juillet que la planète a mangé tout son pain blanc industriel pour l’année — les mois à suivre sont une dépense sans ressources et sans capital, engagée sur crédit auprès d’une banque qui ne pardonne ni à la banquise, ni aux ours blancs, ni à la couche d’ozone, ni aux océans plastifiés, ni aux rivières pourries, ni aux forêts déforestées, ni au bidonville global, ni aux pauvres hommes et à leurs pauvres enfants. Les savants hurlent, mais il ne sort pas grand bruit de leur bouche béante, comme dans les cauchemars. Et même quand les plus audacieux d’entre eux osent mettre en cause la croissance, la plupart de leurs avertissements s’arrêtent au seuil de la croissance démographique, à quoi se résument pourtant tous les désastres en cours. On ne le répétera jamais assez, d’autant que personne ne paraît vouloir l’entendre : tant que l’augmentation globale de la population de la Terre ne sera pas maîtrisée et renversée, toutes les autres dispositions à prétention “écologique” ne seront que démonstrations inutiles, mesures d’accompagnement du rien.

Où que ce soit les politiques natalistes sont une folie. Les peuples qui doivent à leur sagesse la chance d’une raisonnable et progressive réduction en nombre de leurs individus se laissent ravir cet avantage par la submersion migratoire imposée. Le pire crime du remplacisme global davocratique — en sa course effrénée à toujours plus de consommateurs, sa fin suprême — est de procéder au remplacement systématique des peuples à faible taux de reproduction, objets d’un véritable génocide par substitution, par des populations à la croissance quantitative échevelée.

https://www.in-nocence.org/index.php?page=communiques&id=1842",0.10870059,0.0037384033,0.055547886,0.022969801,0.0072235605,0.033269364
39202,How DSS Operatives Harassed Premium Times' Journalist For Taking Pictures Of Five #BuhariMustGo Activists After Court Session,0.17198499,0.006713867,0.04207976,0.051431753,0.09929679,0.04667538
39212,"#Conso : Les prix des carburants sont à la hausse de l'ordre de 15% depuis le début de l'année. Après les confinements, la reprise des déplacements a quelque peu chamboulé le cours du baril. Illustration à Clermont-Ferrand (Puy-de-Dôme).",0.0025132124,0.000166893,0.0063823694,0.008191659,0.0052060443,0.00016764653
39239,"Dans un entretien accordé à nos confrères de France Info, le chef de l'État a estimé qu'il faut savoir soit ""adapter"", soit ""renoncer"" aux projets éoliens lorsque ceux-ci ""dénaturent le paysage""",0.018723432,0.00037193298,0.019354604,0.008392345,0.0052574226,0.0006012152
39242,Rep. Liz Cheney (R-Wyo.) condemned her fellow Republicans who protested outside the Department of Justice while a hearing on the Capitol riot took place.,0.03592727,0.0011968613,0.013820915,0.011646013,0.010369381,0.008324518
39267,"Tuesday, July 27th, at 1:00p.m. ET, U.S. Representatives Matt Gaetz (FL-01), Louie Gohmert (TX-01), Paul Gosar (AZ-04), and Marjorie Taylor Greene (GA-14) wi...",0.00713124,0.0007915497,0.0064393696,0.011697251,0.00713294,0.0023123662
39299,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
39304,Rep. Matt Gaetz Monday called on House Majority Leader Kevin McCarthy to remove GOP Reps. Adam Kinzinger and Liz Cheney from their committee assignments telling Newsmax that keeping them...,0.01822079,0.0007581711,0.0103248935,0.010569996,0.0076507707,0.002848835
39319,The Florida representative's remarks follow proposed legislation to require that only elected members or delegates be eligible to serve as Speaker of the House.,0.008670582,0.00041484833,0.007360875,0.00951106,0.0060908063,0.0024603575
39385,"Listen carefully, and you will not need anybody to convince you on how corrupt and clueless this government of Buhari has been. The North is milking the country to stupor.",0.37751234,0.008277893,0.42567953,0.059447967,0.008556974,0.06567776
39420,A sugar daddy web site linked to the federal probe says the GOP lawmaker never had an account on the site.,0.040430736,0.0009536743,0.020901557,0.015967157,0.0060908063,0.0039402717
39460,"At the second Adeniyi Adewunmi memorial lecture, Barrister Ogunlana Laments that the 3 Month Extension Of The Lagos End SARS Panel Tenure In Untenable",0.01847211,0.0010299683,0.010172892,0.01402008,0.007586042,0.0048097214
39461,Rule of Law And Accountability Advocacy Centre (RULAAC) invites you to a Media Briefing to present the report of a Roundtable on the review the impact of the...,0.0066600125,0.00059604645,0.006353869,0.010347961,0.006479179,0.0018868907
39464,"After three California venues had canceled a joint rally planned by Reps. Matt Gaetz, R-Fla., and Marjorie Taylor Greene, R-Ga., the conservative lawmakers staged a protest.Gaetz and Greene turned their America First rally attempt into a protest at City Hall in Riverside,...",0.010304171,0.0005507469,0.007797878,0.009698936,0.00675104,0.0025713511
39563,"The Biden government has embraced a culture of illegal immigration throughout the entire enterprise. Today, I called for an Inspector General review of the D...",0.10609736,0.0020313263,0.033239998,0.015659723,0.006530962,0.039972372
39604,MUST WATCH: Very soon Nigerians all over the world will rise against the tyrannical and terroristic Muhammadu Buhari Regime. No one will be able to hide fro...,0.4014846,0.023076924,0.36537176,0.14225815,0.13700877,0.38208112
39672,"With audits in Georgia and Arizona uncovering major discrepancies in ballot integrity, Florida Rep. Matt Gaetz (R) warns this evidence reveals a pattern of nationwide election fraud. One America's Pearson Sharp has more.",0.040183347,0.0007581711,0.02373764,0.010706633,0.006194372,0.003348306
39722,The official Facebook page of the American University of Nigeria,0.04711028,0.0031471252,0.015720926,0.03389629,0.009929225,0.03249594
39756,"Par sa décision rendue jeudi 15 juillet, la Cour de Justice de l’Union européenne estime que les militaires relèvent de la directive européenne de 2003 sur le temps de travail. Pour la France, cette décision est une menace particulièrement importante sur son modèle d’organisation puisque ...",0.011812098,0.0005578995,0.013592913,0.008938893,0.005496919,0.0010729379
39757,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
39758,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
39814,"Washington, D.C. — This morning, U.S. Congressman Matt Gaetz (FL-01) toured the San Ysirdo Port of Entry with Customs and Border Protection (CBP) and Homeland Security Investigations (HSI) officials in San Diego, California, to examine first-hand the border security efforts of the Department of Ho...",0.0046180277,0.00048160553,0.005845616,0.010638315,0.0064532873,0.0022753682
39819,The Buhari regime and the All Progressives Congress (APC) senators are set to delegitimize future elections and undermine the nation’s democracy with their i...,0.1269396,0.003452301,0.06250052,0.027273865,0.012596053,0.038425524
39829,"The Florida Congressman joined the pop star’s supporters outside the Los Angeles courthouse, calling Britney’s father a “dick” at one point.",0.6020386,0.0475607,0.57566804,0.570067,0.012181788,0.07508347
39832,Le CNRE a vocation à réunir les personnalités qui aspirent à œuvrer à la défense de la civilisation européenne.,0.0006793527,2.5182962e-05,0.0051164865,0.007623762,0.005199672,0.00013353914
39853,"""We need to come together, create a federal cause of action, a federal change in the law that will free Britney,"" the congressman said to cheers from the crowd.",0.013634177,0.0006866455,0.008842885,0.010587076,0.007301235,0.0026453468
39854,"Rep. Matt Gaetz, R-Fla., said Tuesday the FBI is more concerned with having Americans ""snitch"" on each other in the name of extremism following the Jan. 6 riot at the U.S. Capitol, than working on national security threats.",0.123468354,0.0031280518,0.05262003,0.021740068,0.020264024,0.04435511
39857,"""One thing we can all agree on is that Jamie Spears is a d---,"" Rep. Matt Gaetz said outside the Los Angeles courthouse.",0.3969567,0.017222947,0.42743355,0.30866358,0.008686432,0.013043936
39871,Richard Grenell correctly pointed out the actual cost of the FBI's misaligned priorities. When they are busy trying to make us believe that our family member...,0.03828422,0.00084400177,0.02173949,0.010996987,0.006162008,0.003385304
39878,"Rep. Matt Gaetz, R-Fla., said Tuesday the FBI is more concerned with having Americans ""snitch"" on each other in the name of extremism following the Jan. 6 riot at the U.S. Capitol, than working on national security threats.",0.123468354,0.0031280518,0.05262003,0.021740068,0.020264024,0.04435511
39911,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
39916,"The Florida congressman said his elderly constituents are ""particularly vulnerable"" to conservatorship and guardianship abuse.",0.071337044,0.0012969971,0.02982438,0.014156717,0.00866054,0.011691323
39917,"« C’est vers d’autres horizons que la France, dès 2022, devra se tourner : vers le Royaume-Uni, avec qui elle partage un statut diplomatique et nucléaire similaire ; vers les Etats-Unis pour renégocier un traité d’alliance axé sur les défis de l’Indo-Pacifique et de l’espace ; v...",0.0033142988,0.00013649464,0.006838372,0.007901305,0.005247713,0.00051797
39928,"Certains soignants refusent encore mordicus de se faire vacciner, même en dépit des recommandations du Président",0.13561769,0.0032615662,0.16053712,0.017299367,0.005495301,0.006992595
39962,"Le pass sanitaire va être étendu aux bars, restaurants, trains et avions.",0.005497652,0.0005197525,0.0076268767,0.008033672,0.0053933533,0.0009573196
39972,"Congressman Matt Gaetz joins Right Side Broadcasting Network at CPAC 2021 in Texas!(Right Side Broadcasting Network, CPAC 2021, 07/11/2021)Follow Rep. Gaetz ...",0.011812098,0.00071048737,0.008424882,0.010587076,0.0066345283,0.0025713511
39973,Rep. Matt Gaetz says the #FreeBritney movement is bigger than Britney Spears.,0.016210219,0.00093460083,0.00983089,0.011970525,0.007327127,0.004846719
39982,Le CSA a noté une « amélioration relative de la représentation des personnes perçues comme “non-blanches”» sur le petit écran en 2020,0.009927189,0.00066280365,0.010780896,0.00817885,0.005247713,0.0039957687
40020,"AUN is honored to have AfDB president Dr. Akinwumi A. Adesina, as keynote speaker at the 12th Commencement ceremony on July 10, 2021",0.008544922,0.00077724457,0.0065913703,0.011406898,0.0072882893,0.0028118372
40037,"INDISCRET - McFly et Carlito seront dans le ciel avec la Patrouille de France lors du défilé du 14-Juillet. Emmanuel Macron avait, lui, promis de mettre le portrait des deux vidéastes en évidence sur son bureau.",0.028856417,0.0009822845,0.029053112,0.01128734,0.005627995,0.0014521659
40041,"Months after his presidency ended, Trump has publicly entertained the idea of becoming House Speaker.",0.01633588,0.0005364418,0.010096892,0.010347961,0.0063108844,0.0018036455
40068,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
40074,"Un homme a poignardé deux employés d'une boutique Bouygues Telecom du centre commercial de Claye-Souilly, en Seine-et-Marne, ce samedi après-midi. L'un des deux vendeurs, âgé de 18 ans, est décédé, apprend-t-on de l'AFP, qui cite le parquet et des sources policières. L'employé blessé est ...",0.025910228,0.0032234192,0.017088935,0.0113727385,0.009566744,0.0023863618
40109,"Le Royaume-Uni se veut dorénavant ferme. Le projet de loi de réforme du système d’asile, publié mardi 6 juillet, compte bien mener à cela. Comme le rapporte le Guardian, mardi, ce texte donnerait...",0.009738698,0.0006532669,0.010248893,0.009664777,0.005437045,0.0017019014
40167,"Gaetz made the remarks during a Trump rally in Sarasota, Florida, on the eve of Independence Day.",0.01024134,0.0006079674,0.007664877,0.01084327,0.0067898775,0.0023123662
40228,"Treize prévenus étaient jugés à Paris pour avoir participé au cyberharcèlement de l’adolescente Mila, après sa vidéo polémique sur l’islam publiée en novembre 2020.",2.7979122e-05,1.1175871e-07,0.0047744843,0.0074678436,0.005191834,3.4324185e-06
40264,From the blog of Hananya Naftali at The Times of Israel,0.022374803,0.0016212463,0.009393888,0.018255826,0.009437286,0.011247349
40286,Rep. Matt Gaetz (R-FL) vowed that he'll vote to nominate former President Donald Trump to be the next Speaker of the House if the GOP retakes Congress.,0.013131535,0.0007247925,0.00821588,0.0113044195,0.007327127,0.00310782
40320,Republican congressional members on the House Armed Services Committee are not pleased with the priorities of the Defense Department,0.026970858,0.001039505,0.011160898,0.013166099,0.007754337,0.009212466
40333,Le CNRE a vocation à réunir les personnalités qui aspirent à œuvrer à la défense de la civilisation européenne.,0.0006793527,2.5182962e-05,0.0051164865,0.007623762,0.005199672,0.00013353914
40335,"Malami Is A Disgrace To Rule Of Law, Nigerian-Canadian Minister Blasts Nigeria's Attorney General Over Arrest, Detention Of Kanu | Sahara Reporters https://bit.ly/3jJgwF6",0.2524482,0.008850098,0.22770336,0.064458095,0.021472665,0.09659086
40409,"""I'm honored to be leading the Free Britney Movement in Congress,"" Matt Gaetz tells Heather Childers on Newsmax.",0.011874928,0.000705719,0.008348881,0.011577694,0.00704232,0.0035887922
40425,"🔴 Ce dimanche, à partir de 15h : suivez en direct sur sa chaîne YouTube et sa page Facebook le meeting de Marine Le Pen, depuis le Congrès du Rassemblement National à Perpignan ! ⤵️",0.014513801,0.00074386597,0.015948927,0.009434202,0.0054499907,0.0011793067
